Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
89d1a988-72ac-441e-d174-4bb56fa2b767,1945-07-19,2010-11-17,999-56-2432,S99934985,X12121237X,Mrs.,Charlie254,Loura465,Kiehn525,,Jacobson885,D,white,nonhispanic,F,Natick  Massachusetts  US,341 Erdman Center,Dartmouth,Massachusetts,Bristol County,,00000,41.57700692819119,-71.00388897269299,101400.82,969006.09,88024
13ada0d2-3f38-53ec-fa6f-f0ac2776834a,1980-05-08,,999-20-9460,S99952271,X15313228X,Mr.,David908,Jerónimo599,Ojeda263,,,D,white,hispanic,M,Wesley  Saint Andrew Parish  DM,586 Towne Approach,Peabody,Massachusetts,Essex County,25009,01960,42.48796983918095,-70.93930873376017,87237.83,54735.11,37175
0bf9c05b-e9ab-fa2e-598b-b4919d52bc1d,1951-07-15,1999-09-06,999-68-2067,S99973712,X94938781X,Mrs.,Dennis979,Catherina275,Thiel172,,Will178,M,white,nonhispanic,F,Somerville  Massachusetts  US,455 Hermiston Park,Lawrence,Massachusetts,Essex County,25009,01843,42.67649018273223,-71.16118272797856,7982.25,310898.09,18055
c2604a57-b998-cf82-1aea-93baf1dd2d79,1983-01-26,,999-41-5980,S99984446,X22613990X,Mr.,Sal878,Hilton264,Gorczany269,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,948 Grant Promenade Apt 3,Arlington,Massachusetts,Middlesex County,25017,02474,42.422427507224505,-71.13902979840502,458402.77,286328.01,76718
f0a8e5b0-0997-6e9e-da8d-6089e3c144f5,1997-07-31,,999-67-3293,S99934346,X37521555X,Mrs.,Rocio28,Eva64,Camarillo982,,Rosas160,M,white,hispanic,F,Gaudalajara  Jalisco  MX,994 Bruen Row,Peabody,Massachusetts,Essex County,25009,01960,42.55114828248093,-70.924464107965,7304.90,290231.46,18138
aeb6a304-41ef-1502-3a3c-90512e13b7b6,2011-06-30,,999-55-9194,,,,Jake169,Tyrell880,Stracke611,,,,white,nonhispanic,M,Danvers  Massachusetts  US,640 Leffler Ranch Apt 2,Revere,Massachusetts,Suffolk County,25025,02151,42.46447110122114,-70.97165253609941,44327.06,0.00,148472
42effcf3-fdb4-8703-f6f9-f5b56a517d06,1945-01-16,2025-02-17,999-56-3330,S99925772,X72437686X,Mr.,Jonah176,Nathan164,Kuhlman484,,,M,asian,nonhispanic,M,Westwood  Massachusetts  US,131 Miller Boulevard,Boston,Massachusetts,Suffolk County,25025,02113,42.3793416885562,-71.06092983577611,283500.31,147887.07,109643
31358533-2ca1-a39a-4e67-f73ea2ec098d,2009-02-15,,999-75-5890,S99981259,,,Hilary419,Shanelle862,Wolf938,,,,asian,nonhispanic,F,Northborough  Massachusetts  US,1022 Predovic Manor Suite 91,Cambridge,Massachusetts,Middlesex County,25017,02140,42.33999924601676,-71.05790494970266,58317.96,6566.00,72610
8f94838c-716c-392e-8270-74920d9e559b,1987-07-14,,999-42-9282,S99954962,X70938092X,Mr.,Jamison785,Wesley533,Legros616,,,S,white,nonhispanic,M,Mashpee  Massachusetts  US,674 Feil Row Suite 61,Everett,Massachusetts,Middlesex County,25017,02149,42.411675776101035,-71.07758451175116,135630.48,666887.23,80802
6dce10da-cacd-6949-ea0d-96abcc74d87c,1921-06-24,,999-87-5943,S99919268,X27266338X,Mrs.,Leonida214,Greta919,Johnston597,,Jaskolski867,M,white,nonhispanic,F,Cambridge  Massachusetts  US,775 Wolff Station,Saugus,Massachusetts,Essex County,25009,01906,42.43289584446656,-71.0442169451078,874072.35,1040390.81,62575
0fc5ef9d-c01a-7805-47b8-4e18b20f3e8b,1971-11-30,,999-87-3293,S99950959,X24138830X,Mr.,Geoffrey157,Bernard308,Champlin946,,,M,white,nonhispanic,M,Bridgewater  Massachusetts  US,894 Hirthe Road Suite 71,Millbury,Massachusetts,Worcester County,,00000,42.18133926576264,-71.80566516354817,131711.25,4565.05,64529
ab0359d3-da0e-914b-45b9-499ad780da5a,1938-03-12,,999-90-3020,S99970651,X86332895X,Mr.,Israel728,Corey514,Kreiger457,,,D,white,nonhispanic,M,Brookline  Massachusetts  US,1033 Watsica Fort,Fall River,Massachusetts,Bristol County,25005,02790,41.62599299967636,-71.1135789047424,240902.17,308787.28,67746
bb56268a-0064-214d-4911-415f2c22d2da,1954-12-29,,999-48-6757,S99944452,X96501262X,Mrs.,Iraida50,,Stokes453,,Morar593,D,white,nonhispanic,F,Kraków  Lesser Poland  PL,656 Schaden Harbor Apt 72,Reading,Massachusetts,Middlesex County,25017,01867,42.57699953990813,-71.063120952448,551064.52,245310.43,71076
777d6214-0cac-06ba-10a2-2deb4671b604,2017-07-10,,999-88-1774,,,,Elizebeth108,,Mosciski958,,,,white,nonhispanic,F,Boston  Massachusetts  US,526 Bednar Row,Swansea,Massachusetts,Bristol County,,00000,41.74738920055892,-71.21970263328123,25943.18,6297.19,160530
4423a2fb-0674-4574-c012-56bcb0e02916,1953-09-03,,999-97-1920,S99966136,X41479886X,Mr.,Jamison785,Marcel580,Kunze215,,,M,white,nonhispanic,M,Seekonk  Massachusetts  US,815 Bernier Ramp Unit 91,Fiskdale,Massachusetts,Worcester County,25027,01518,42.17299660944322,-72.16488332212725,135771.83,214555.16,147816
15408e48-b71a-30c6-570d-45d6a7e1bdf4,1951-01-25,2021-06-09,999-25-9931,S99938256,X26579526X,Mrs.,Irmgard696,,Terry864,,Jacobson885,W,white,nonhispanic,F,Spencer  Massachusetts  US,107 West Park Unit 46,Granby,Massachusetts,Hampshire County,25015,01033,42.27599486510594,-72.49929898851042,356857.75,809269.25,177166
ba25f78b-5735-3b22-7af1-353b6a4ea1ae,1992-04-10,,999-10-5587,S99915629,X93048682X,Mrs.,Cherry401,Marlo857,Dibbert990,,Kerluke267,M,white,nonhispanic,F,Boston  Massachusetts  US,919 Huels Stravenue,New Bedford,Massachusetts,Bristol County,25005,02744,41.65248332065246,-70.9102631302089,63537.21,467022.10,24361
d9492b8a-dc7e-8b04-ac3f-12a6e238e7c7,2015-11-27,,999-30-5839,,,,Gail741,Abe604,Von197,,,,white,nonhispanic,M,Attleboro  Massachusetts  US,230 Johnson Byway,Braintree,Massachusetts,Norfolk County,25021,02184,42.242631626636204,-71.03508342550228,39757.05,11341.62,121105
94e4447a-a365-db00-193b-ea5d16175ae8,2018-08-16,,999-45-8206,,,,Wilton999,Dudley365,Hyatt152,,,,white,nonhispanic,M,Boston  Massachusetts  US,1063 Ullrich Course,Chicopee,Massachusetts,Hampden County,25013,01022,42.114001225286984,-72.58912867497605,23000.74,362.99,75112
e3194680-b527-1e28-10aa-d648f5e84cbd,1956-10-28,,999-33-1022,S99967588,X05562216X,Mr.,Lionel365,Danny396,Moen819,,,M,white,nonhispanic,M,Wareham  Massachusetts  US,929 Gleichner Annex Unit 35,Florida,Massachusetts,Berkshire County,,00000,42.72671907217419,-73.0293186750682,10551.28,164800.70,10927
81ba9c48-38e3-deb8-4423-ca0c2133f791,1926-09-17,,999-25-7295,S99953350,X55480131X,Ms.,Marlo857,,Kuhlman484,,,S,white,nonhispanic,F,Easthampton  Massachusetts  US,156 Schumm Dam Unit 79,Framingham,Massachusetts,Middlesex County,25017,01702,42.30001462496435,-71.48940849022877,58296.49,1261055.10,20426
1fc390a3-d9d2-411b-a738-491546b846c0,1953-08-02,,999-93-9624,S99934708,X78342881X,Mr.,Miquel905,Kurt412,Effertz744,,,D,white,nonhispanic,M,Cambridge  Massachusetts  US,988 Swaniawski Trafficway Apt 61,Wareham Center,Massachusetts,Plymouth County,,00000,41.7378163695642,-70.6880168909804,202494.02,60081.81,36423
c337cb22-81f9-fe29-614d-44968bf60f83,1988-12-05,,999-20-4428,S99978009,X08895773X,Mr.,Toney527,,Schaefer657,,,M,white,nonhispanic,M,North Andover  Massachusetts  US,744 Murphy Lock,Scituate,Massachusetts,Plymouth County,25023,02066,42.183102973702475,-70.75202649448467,86616.63,9730.12,775345
73c39b6e-782c-1c19-9f4b-e41aaf9769b1,1972-01-12,,999-70-2914,S99992192,X40839731X,Mrs.,Carmen818,,Suárez24,,Partida347,D,white,hispanic,F,San Juan  Puerto Rico  PR,102 Franecki Common Apt 21,Springfield,Massachusetts,Hampden County,25013,01103,42.09715805076408,-72.55290108171818,14371.64,634669.90,8721
3f35fdda-8785-3330-e0e6-65f3b4b4a8d8,1994-10-23,,999-73-2537,S99927957,X27417784X,Mrs.,Corie618,Maryalice613,Walker122,,Kirlin939,M,white,nonhispanic,F,Boston  Massachusetts  US,156 Hessel Esplanade,Ware,Massachusetts,Hampshire County,25015,01082,42.28209816827658,-72.28552029554336,176127.06,630334.19,76939
8f60445c-0e74-9e76-dba4-74deb290868f,1953-04-18,1995-12-24,999-65-7366,S99954146,X57172941X,Mrs.,Deanne837,Khadijah960,Bahringer146,,Legros616,D,white,nonhispanic,F,Brookline  Massachusetts  US,478 Green Parade Unit 30,Taunton,Massachusetts,Bristol County,25005,02780,41.89462007283359,-71.02284494713238,84267.95,1523208.19,133260
64819197-81ed-add0-20d8-1bcc4c0ab003,2003-11-30,,999-36-8167,S99918331,X22280093X,Ms.,Ginger664,Dori98,Powlowski563,,,,white,nonhispanic,F,Lowell  Massachusetts  US,717 Welch Boulevard Apt 58,Plymouth,Massachusetts,Plymouth County,25023,02360,41.894171942561,-70.62263985814431,100807.06,151421.07,70469
857916ac-3ba0-2ef2-236f-c5e2f2357b5e,1961-10-15,2004-02-29,999-22-5600,S99929756,X89820901X,Ms.,Jeanine128,Allena79,Bergnaum523,,,S,white,hispanic,F,Plymouth  Massachusetts  US,374 Stroman Pathway Apt 74,Lynnfield,Massachusetts,Essex County,25009,01940,42.486251234476114,-71.06145210577317,1017116.27,223005.51,66897
2406ef2d-56b3-ec73-ec18-b5e341a7a2dc,1951-07-15,,999-86-6543,S99980228,X61551974X,Ms.,Arnette709,Lenita591,Romaguera67,,,S,white,nonhispanic,F,Holyoke  Massachusetts  US,141 Abbott Alley Suite 58,Lawrence,Massachusetts,Essex County,25009,01843,42.715460891350844,-71.11657098042345,25925.52,1495426.56,18055
f41c30ca-8ffb-2971-bacf-0c2881f4d5d8,1945-01-16,2017-10-25,999-65-5972,S99914967,X48625833X,Mr.,Quinn173,Sergio619,Pouros728,,,S,asian,nonhispanic,M,Amherst  Massachusetts  US,771 Hand Meadow Unit 57,Boston,Massachusetts,Suffolk County,25025,02110,42.2358087996819,-71.09861742763665,172243.31,80077.58,109643
a7eeb982-be04-3add-725a-4b7324ed1044,2015-09-24,2017-09-21,999-55-2570,,,,Elenora790,Anh979,Barrows492,,,,white,nonhispanic,F,Westfield  Massachusetts  US,255 Jones Bridge,Bedford,Massachusetts,Middlesex County,25017,01730,42.45595061123012,-71.31122609365632,7622.59,16209.04,65216
803be5c1-811b-619a-ac1c-7fd37ac6ccc4,1981-08-04,,999-94-6162,S99985551,X39607829X,Mrs.,Barbera53,Patsy569,Kulas532,,Stehr398,D,white,nonhispanic,F,Somerset  Massachusetts  US,675 Koelpin Divide,Millis-Clicquot,Massachusetts,Norfolk County,,00000,42.21395516529755,-71.32179505447309,436805.05,260110.99,81135
244965ac-b2e3-befb-3aa5-5a5d922de19c,1973-06-05,,999-85-6092,S99926329,X58909094X,Mrs.,Freda902,Bea654,O'Conner199,,Wisozk929,M,other,nonhispanic,F,Palmer  Massachusetts  US,1053 Schmeler Vale Unit 18,Wrentham,Massachusetts,Norfolk County,,00000,42.008149344155,-71.36832466393236,851774.52,668417.83,58849
4eb9e0c7-d584-eed7-ba2f-f0ed3f3ad893,2025-06-18,,999-95-5327,,,,Lyle846,,Parker433,,,,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,658 Prosacco Union Suite 15,Boston,Massachusetts,Suffolk County,25025,02131,42.347360459555695,-71.02532550100734,452.54,6463.12,874
23ce86f9-ef53-5e89-90fb-027b54d327ae,1989-06-07,,999-23-9008,S99923724,X57658959X,Mrs.,Idell650,Melina208,Bosco882,,Bergnaum523,M,white,nonhispanic,F,Westford  Massachusetts  US,352 Murazik Quay Apt 30,Quincy,Massachusetts,Norfolk County,25021,02186,42.219167490541544,-71.01541835093094,467521.15,776080.00,71604
d207c6b4-4ba4-b2cd-23f7-4a69d1ed647d,1983-01-25,,999-84-4229,S99959836,X94584671X,Ms.,Audie868,Carita426,Mann644,,,S,white,hispanic,F,Manchester-by-the-Sea  Massachusetts  US,283 Stark Branch Apt 21,Nantucket,Massachusetts,Nantucket County,25019,02554,41.282024242101656,-70.06965609955657,36162.79,1150647.19,62563
4e86bd6d-b70b-9bad-7b20-6c111afd675d,1953-12-10,,999-87-7220,S99945470,X15117359X,Mrs.,Joaquina124,Marlys304,Haley279,,O'Connell601,M,white,nonhispanic,F,Waltham  Massachusetts  US,937 Rice Heights Suite 79,Pembroke,Massachusetts,Plymouth County,,00000,42.069053502518635,-70.79599168102101,578254.07,131371.00,52640
05a9b14b-6a81-dede-e37e-3cb81bd86004,1960-04-05,,999-91-4068,S99961619,X70115709X,Mrs.,Cheryl605,Cherilyn114,Stark857,,Upton904,D,white,nonhispanic,F,Waltham  Massachusetts  US,111 Satterfield Trafficway Unit 30,Mansfield,Massachusetts,Bristol County,,00000,41.97480859546527,-71.18816556265243,802517.76,134837.60,107561
ab2b1ccb-b264-7602-bf2d-36c7889d25a8,1972-11-08,,999-82-1597,S99945599,X63433456X,Mr.,Marlon619,Filiberto722,Bechtelar572,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,448 Murazik Glen Unit 53,Acushnet Center,Massachusetts,Bristol County,,00000,41.6741943198916,-70.92673099303857,198331.42,95716.73,137388
4cb982b3-e674-a35f-ac91-fef4a4962a30,1987-07-03,,999-88-2717,S99929638,X40285646X,Mr.,Jordan900,Don899,Heller342,,,D,white,nonhispanic,M,Boston  Massachusetts  US,444 Lemke Lodge Suite 26,Boston,Massachusetts,Suffolk County,25025,02124,42.320188056334615,-71.05112217550456,6750.84,94902.25,13940
0ae6414d-b62f-8793-d426-1c2c55bf5676,1962-07-15,,999-55-3231,S99936373,X75289318X,Mrs.,Agripina633,Terry864,Fritsch593,,Gottlieb798,M,white,nonhispanic,F,Westfield  Massachusetts  US,679 Bins Club Apt 89,Lynn,Massachusetts,Essex County,25009,01901,42.50592211617896,-70.874831811478,644693.13,167369.14,91333
70eaf64a-d84e-607d-3299-481971f4af6b,2015-09-24,,999-17-9748,,,,Bernardine460,Blythe746,Satterfield305,,,,white,nonhispanic,F,Woburn  Massachusetts  US,715 Fay Common,Bedford,Massachusetts,Middlesex County,25017,01730,42.46802549339725,-71.32125330128353,27218.33,19450.20,65216
b54ec2ae-364d-eaf8-e739-e03e1a814387,1987-09-08,1994-08-17,999-98-1993,,,,Annamae625,Pok428,Williamson769,,,,white,nonhispanic,F,Attleboro  Massachusetts  US,274 Boyer Camp Suite 65,Malden,Massachusetts,Middlesex County,25017,02148,42.38300802990518,-71.097322095462,11601.11,37617.24,65007
61bcdb11-28d2-83a3-0819-a8777758b39b,2011-12-29,,999-53-6958,,,,Chester802,Florencio463,Jacobs452,,,,white,nonhispanic,M,Fall River  Massachusetts  US,1059 Mante Crossroad,Whitman,Massachusetts,Plymouth County,,00000,42.0849587696394,-70.90907014467881,38206.41,120.38,92488
f50a3bd0-8244-e889-38dd-c42302e3f406,1951-08-07,2021-04-27,999-88-8186,S99951876,X47329432X,Mr.,Joel444,Long300,Franecki195,,,S,white,nonhispanic,M,Boston  Massachusetts  US,350 Blanda Camp,Everett,Massachusetts,Middlesex County,25017,02148,42.43194416565009,-71.03046951503333,250897.25,1665084.42,32764
7c2db2c5-f918-daee-37bf-72ff018b8574,1996-04-27,,999-87-5823,S99988979,X59687701X,Mr.,Josef103,Clair921,McLaughlin530,,,S,white,nonhispanic,M,Chilmark  Massachusetts  US,1040 Durgan Neck,Beverly,Massachusetts,Essex County,25009,01915,42.547178974007046,-70.8876549707222,59977.00,6959.01,82617
0ec34fab-a464-3d5d-bacb-f869d7e6a2ab,1951-01-25,,999-27-2192,S99932493,X08108737X,Mrs.,Marva153,Sheree902,Koch169,,Jakubowski832,W,white,nonhispanic,F,Watertown  Massachusetts  US,637 Mosciski Fork Suite 68,Granby,Massachusetts,Hampshire County,25015,01033,42.1992996074616,-72.46542022423515,324044.08,817436.03,177166
fb3bc2bc-3cca-9546-6a75-fcb164f1aa39,1974-03-27,,999-65-8571,S99982633,X15237038X,Mrs.,Hyun970,Irene779,Friesen796,,Wiegand701,M,white,nonhispanic,F,Boston  Massachusetts  US,357 Hermiston Rapid Unit 53,Boston,Massachusetts,Suffolk County,25025,02127,42.34756643884534,-71.12677556624593,240221.22,476641.35,139597
f01f9fb8-7551-f318-b7af-d869f201541a,2010-06-13,,999-21-7817,S99984398,,,Romeo514,Morris740,Skiles927,,,,white,nonhispanic,M,Amherst  Massachusetts  US,171 Stark Heights Unit 2,Littleton,Massachusetts,Middlesex County,,00000,42.57200154556018,-71.50650588336389,54499.96,14623.79,127094
aa1b13d2-bde6-e377-cfb5-57e822a870a2,2004-07-16,,999-50-7738,S99912858,X11412951X,Mr.,Francisco472,,Kuphal363,,,,white,nonhispanic,M,Shirley  Massachusetts  US,458 Parker Lane Suite 25,Paxton,Massachusetts,Worcester County,,00000,42.279173956063936,-71.94180499163058,61030.24,5715.26,181988
8e5fce7a-edb6-dba9-6c2d-ae8e75921337,1958-05-06,,999-88-9773,S99910162,X05023757X,Mrs.,Annamae625,Ayana300,Smitham825,,Waelchi213,M,white,nonhispanic,F,Brookfield  Massachusetts  US,158 Hermiston Row Unit 37,Otis,Massachusetts,Berkshire County,,00000,42.18057997243488,-73.04942054098933,217554.36,965939.33,25684
854b9564-06fc-4ba5-51f7-98a443a13606,1997-04-29,,999-26-9705,S99971561,X49077705X,Ms.,Shakira391,Hannah56,McClure239,,,S,white,nonhispanic,F,Acushnet  Massachusetts  US,429 Ferry Parade,Holyoke,Massachusetts,Hampden County,25013,01040,42.249318761688905,-72.59464770732771,105417.16,67642.83,64371
963bd85e-4bd8-5f3e-ba93-ff71dd38a1b5,1988-10-01,,999-99-7709,S99940496,X13498339X,Mr.,Marcellus830,,Crooks415,,,S,white,nonhispanic,M,Gill  Massachusetts  US,344 Jacobs Orchard,Scituate,Massachusetts,Plymouth County,25023,02066,42.246914430946084,-70.76586273379793,63752.44,26940.63,175153
87312463-aa83-b958-d8a5-a2a71182bc27,2013-10-22,,999-65-9982,,,,Whitney250,Erik495,Rowe323,,,,white,nonhispanic,M,Brookline  Massachusetts  US,162 McClure Ramp,Marblehead,Massachusetts,Essex County,25009,01945,42.50867002686814,-70.87650195175424,26022.48,1825.88,113132
9a742c57-7e02-a4a4-bbb8-ab2d199881b8,1992-05-31,,999-91-3824,S99924299,X75500653X,Mrs.,Jacquetta148,Luna60,Kerluke267,,McDermott739,M,asian,nonhispanic,F,Watertown  Massachusetts  US,224 Nitzsche Dam,Burlington,Massachusetts,Middlesex County,25017,01730,42.49638372844911,-71.26610585253174,142183.66,266751.53,89286
29c09b84-0682-3e5c-86ef-c72d36ea097a,1995-07-12,,999-79-6887,S99998236,X59858692X,Mr.,Brady998,Cedrick207,Jakubowski832,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,831 Koss Rue,Somerville,Massachusetts,Middlesex County,25017,02143,42.413211673549924,-71.08149968408075,75933.19,5250.26,82161
2da62a8d-0fd0-074e-2e90-8a71d5e5f51e,1977-10-20,,999-81-6371,S99930050,X92382786X,Mrs.,Meagan221,Lynell252,Paucek755,,Koepp521,M,white,nonhispanic,F,South Amherst  Massachusetts  US,718 Predovic Throughway,Rutland,Massachusetts,Worcester County,25027,01543,42.413602026502154,-72.00349538736157,342798.09,236230.44,81143
ddb2e400-abde-de77-57f6-1eb3422dbbc4,1961-10-15,,999-71-3473,S99924394,X54562563X,Mrs.,Deborah357,,Yundt842,,Jast432,M,white,hispanic,F,Bliss Corner  Massachusetts  US,760 Stoltenberg Mill Unit 36,Lynnfield,Massachusetts,Essex County,25009,01940,42.49126691364733,-71.00479092815903,575354.28,395276.94,66897
7a35ca9a-2114-5917-ddf4-ac519e0e36c2,1953-04-10,,999-20-1728,S99913099,X03730503X,Mr.,Tony646,Clay913,McClure239,,,D,white,nonhispanic,M,Rutland  Massachusetts  US,299 Hagenes Fork Apt 90,Chicopee,Massachusetts,Hampden County,25013,01013,42.209207986887996,-72.55209267407801,150601.45,174046.63,32439
98c0cb44-8fac-41ea-c700-cb03fe62cce8,1987-09-08,,999-40-7721,S99984481,X08136063X,Mrs.,Krystin400,Jaimie425,Gerhold939,,Hermiston71,D,white,nonhispanic,F,Monson Center  Massachusetts  US,765 Tillman Haven,Malden,Massachusetts,Middlesex County,25017,02155,42.42122661031017,-71.10472862985344,506440.25,300397.95,65007
bd1755c8-70a0-6127-7b38-a82de839dca4,1945-04-17,2003-09-21,999-67-2458,S99998743,X78352598X,Mrs.,Hoa730,Anna632,Boyle917,,Harris789,M,white,nonhispanic,F,Belchertown  Massachusetts  US,976 Boyer Trafficway,Baldwinville,Massachusetts,Worcester County,25027,01436,42.56488398979468,-72.12943939888369,368336.06,1252810.50,138274
134f5faa-8942-cb86-b8ee-7732d2f64af0,1953-04-18,,999-96-9172,S99948336,X27246490X,Ms.,Vanetta255,,Marvin195,,,S,white,nonhispanic,F,Ipswich  Massachusetts  US,975 Cummings Highlands,Taunton,Massachusetts,Bristol County,25005,02767,41.888443605292515,-71.10321076507164,353811.02,738288.11,133260
7341612d-25e3-3a53-cb25-741e6112386e,1973-11-19,2021-08-19,999-90-5338,S99992059,X17008491X,Mr.,Bradford382,Salvatore257,Tromp100,,,S,white,nonhispanic,M,Greenfield  Massachusetts  US,462 Cruickshank Run Unit 18,Malden,Massachusetts,Middlesex County,25017,02148,42.38707523993743,-71.0211363856404,119465.60,320474.48,118810
5160b587-d26f-b523-0b64-910b1559ebc5,1962-12-31,,999-29-7673,S99997644,X48003878X,Mr.,Robt687,Kevin729,Parker433,,,M,white,nonhispanic,M,Blackstone  Massachusetts  US,513 Abshire Neck Unit 7,Weston,Massachusetts,Middlesex County,,00000,42.37421103468887,-71.2876628241245,108447.81,113984.66,634488
22e0c4fe-e8e3-5be2-904a-fc9063de6c32,1945-01-16,2009-08-22,999-40-7833,S99954831,X88396526X,Mr.,Cedric746,Erik495,Sawayn19,,,M,asian,nonhispanic,M,Maynard  Massachusetts  US,442 Bahringer Loaf Apt 40,Boston,Massachusetts,Suffolk County,25025,02126,42.31912178026518,-71.07174898827255,251812.82,0.00,109643
375a3588-67a4-9989-1000-d4ced240c28c,2002-06-12,,999-63-8312,S99994004,X22047828X,Mr.,Zachary28,Anthony633,Ebert178,,,,white,nonhispanic,M,Lynn  Massachusetts  US,974 Metz Union Apt 74,Bourne,Massachusetts,Barnstable County,25001,02532,41.78279989496658,-70.62421798810703,41754.26,8662.36,27351
ab23f368-3add-80de-194d-e46f7f99f9f0,1945-07-19,,999-69-5473,S99966093,X05323430X,Mrs.,Erlene813,,Weissnat378,,Stoltenberg489,M,white,nonhispanic,F,Spencer  Massachusetts  US,985 Orn Mall Suite 93,Dartmouth,Massachusetts,Bristol County,,00000,41.54611452819757,-70.97265435295034,704182.42,1790457.45,88024
6277035a-9447-64fc-61a8-b6187a287684,1967-01-25,,999-88-1022,S99991450,X45618340X,Mr.,Jamaal34,Otis335,Brekke496,,,M,white,nonhispanic,M,Salem  Massachusetts  US,269 Kautzer Parade,Rehoboth,Massachusetts,Bristol County,,00000,41.89316603655671,-71.26397001495003,130953.44,15278.18,131105
b2c45204-e90b-de99-291b-1623dc30f0ca,1996-08-16,,999-10-3493,S99985546,X01947819X,Mrs.,Tameika522,,Bahringer146,,Prosacco716,M,white,nonhispanic,F,Hopedale  Massachusetts  US,134 O'Hara Club,Harwich,Massachusetts,Barnstable County,,00000,41.69215021906908,-70.10544162354769,144932.59,642490.77,45091
2064cf5b-034c-780a-68a0-30d1cd97a4dc,1994-07-24,,999-30-1980,S99971778,X17059391X,Mr.,Lane844,,Bogisich202,,,M,black,nonhispanic,M,Boston  Massachusetts  US,725 Olson Viaduct,Whitman,Massachusetts,Plymouth County,,00000,42.1044812850126,-70.97031737638643,89300.48,13310.49,49788
